country,description,designation,points,price,province,region_1,region_2,variety,winery
US,"This is from a cool, southeastern corner of the large Sonoma Coast AVA. In this cool vintage, you can taste the fog in the crisp acids and dense tannins. Not a fruit bomb like so many others. Instead, a very dry, serious Syrah that requires patience. Such is the action-packed core of blackberries and currants that this wine should evolve over the next decade.",,92,36,California,Sonoma Coast,Sonoma,Syrah,Lynmar
US,"From the wildest, most remote and exotic stretch of the Sonoma Coast: you can taste the salt of the sea in this wine, as you can in a Manzanilla Sherry. It gives a tang to the lemondrop, pear and honeysuckle flavors, with their lick of cold granite. So pure and vibrant, so savory, so compelling. Grows more fascinating with every minute in the glass.",Estate,97,42,California,Sonoma Coast,Sonoma,Chardonnay,Failla
US,"A terrific Pinot Noir that's so delicious, you can't stop drinking it, and also shows a wonderful, classic coastal complexity. With tangy acidity and ultrarefined tannins, it gives the essence of wild raspberries and cherries. There's a feral quality to the fruit; you can detect notes of mountain eucalyptus, fennel and lavender. Oak adds the perfect touch of smoke. Just lovely, now and through 2014.",Pearlessence,95,40,California,Sonoma Coast,Sonoma,Pinot Noir,Failla
US,"Delicious and appealing, a palate-flattering wine that offers a gorgeous structure. Waves of black cherries, raspberries, cola, sweet rhubarb pie, persimmon and pomegranate flood the palate, and then a crisp gate of acidity slams down on the finish, although the spices get through and linger long. Best now for sheer exuberance.",Liberty Bridge Split Rock Vineyard,93,45,California,Sonoma Coast,Sonoma,Pinot Noir,Calicaro
US,"With Pinot Noir, texture is everything, and this lovely wine is pure silk and satin. That makes it drinkable now, with its pretty flavors of raspberries, cherries, cola, cinnamon butter and sandalwood. But it's also tannicly tough, with a sandpapery scour. Seems like it should mellow over the next 3–4 years, although not much beyond that.",Kanzler Vineyard,92,65,California,Sonoma Coast,Sonoma,Pinot Noir,Landmark
US,"Right off the bat you can taste the acidity in this wine, which is brighter and crisper than, say, the winery's Russian River Pinot. The tartness lifts the black cherry, cherry and raspberry flavors, heightening their impact through the long, spicy finish. Still, it's a wine for early drinking.",,90,39,California,Sonoma Coast,Sonoma,Pinot Noir,Williams Selyem
US,"Marked by crisp, coastal acidity, this Pinot has a lightly silky texture, but the flavors are quite concentrated. Shows strawberry jam, red cherry tart and dusty spice flavors, an elegant wine of clarity and distinction. Not really an ager, but will hold for a good six years.",Peay Vineyard,91,48,California,Sonoma Coast,Sonoma,Pinot Noir,Failla
US,"Feels a little brittle, with lots of acidity giving a sharp edge to the cherries, currants, cola and sandalwood. The guess is whether the wine will mellow with time in the bottle, but that doesn't seem to be the case. Drink now, with rich fare for balance.",Armagh Vineyard,87,45,California,Sonoma Coast,Sonoma,Pinot Noir,Savannah-Chanelle
US,"The grapes are from the newish region just west of Petaluma, a chilly, windy area. The climate shows in the brisk acidity, while the excellence of the vintage gives savory flavors of cherries, anise and cola. Oak adds a fine touch of toast. Drink now–2013.",,90,42,California,Sonoma Coast,Sonoma,Pinot Noir,Morris Ranch
US,"Fancy, with racy acidity and rich oak framing ripe natural flavors of pineapple brûlée, pear concentrate and Meyer lemon essence. Rich, but balanced and elegant.",Oro de Plata,90,30,California,Sonoma Coast,Sonoma,Chardonnay,Keller
US,"Located on the southern edge of the appellation, practically within sight of the office towers of San Francisco, this wine has very ripe fruit. The baked cherry pie filling flavor is a little one-dimensional, but it's a delicious dimension. Finishes nicely dry and spicy.",,87,35,California,Sonoma Coast,Sonoma,Pinot Noir,Longfellow
US,"A nice, crisp and bone-dry Pinot that shows plenty of elegant class. Satisfies for its silky texture and flavors of cherries, raspberries, orange zest, cola and mint. Drink now.",,89,34,California,Sonoma Coast,Sonoma,Pinot Noir,Failla
US,"What a beautiful Pinot Noir for drinking now with lamb chops or maybe a rich, exotic Ahi tuna tartare. Brilliantly crisp in acidity, with a clean, bracing mouthfeel, it offers dazzlingly rich flavors of raspberries, cherries, orange zest, Dr. Pepper cola and Asian spices, with smoky oak adding elaborate tiers of vanilla char. For the price, it's a very great buy.",Fort Ross Vineyard,95,37,California,Sonoma Coast,Sonoma,Pinot Noir,Fort Ross
US,"Shows good varietal character, with cola, cherry and pomegranate flavors grounded with earthier notes of rhubarb and tobacco. Feels a bit soft in structure, lacking liveliness, so drink up now.",Lakeville Vineyard,86,40,California,Sonoma Coast,Sonoma,Pinot Noir,Amphora
US,"Shows amazingly ripe fruit, offering a blast of pineapple jam, apricot, tangerine, papaya and lime flavors. The acidity is crisp and tart, and the oak is rich and flamboyant, yet in keeping with the size of the underling wine. Super-rich and decadent, this Chardonnay is at its best soon.",Fort Ross Vineyard,93,30,California,Sonoma Coast,Sonoma,Chardonnay,Fort Ross
US,"Nothing small about this Pinot Noir. It's almost as good as the 2007, which was terrific. Dry and elegant, it shows massively concentrated cherry, raspberry and cola flavors, with a rich coating of smoky sandalwood. Wonderful now, but the youthful power suggests time in the cellar through 2015 or so.",MK Vineyard,93,65,California,Sonoma Coast,Sonoma,Pinot Noir,Small Vines
US,"Lots of exotic flavors in this barrel-fermented Chardonnay. Its deep in gold color, indicating richness and oak, and follows through with pineapples, mangos, tangerine sorbet, buttered toast, buttercotch, vanilla cream and cinnamon spice. Great price for a Chard this good.",Charm Acres,93,24,California,Sonoma Coast,Sonoma,Chardonnay,Pali
US,"High in acids and dry, this wine has a sharp bite. It's big in blackberry jam and cherry jelly flavors, with a smooth, velvety texture and a rustic finish.",Cool Climate,84,16,California,Sonoma Coast,Sonoma,Syrah,Cline
US,"You can taste the racy acidity and minerality of the cool Sonoma Coast in this silky, bone-dry Pinot. The cola, cherry, raspberry and spice flavors are pretty and polished. This is a good price for a coastal Pinot of this elegance.",,87,18,California,Sonoma Coast,Sonoma,Pinot Noir,Sebastiani
US,"After years of buying grapes, Merry Edwards finally has her own vineyard in the Sonoma Coast. This young wine is high in acidity that offsets the ripe red and black cherry, mocha, cola and cinnamon spice flavors. It's elegant and complex now, and changes as it warms and breathes in the glass. There's a sugary sweetness on the finish.",Meredith Estate,91,48,California,Sonoma Coast,Sonoma,Pinot Noir,Merry Edwards
US,"Released unusually at the age of nearly five years, this Chardonnay is losing its primary fruit. It's developing a toasted cashew and hazelnut character, and the pineapples are transmogrifying to chewy dried fruits and even Christmas fruitcake. Meanwhile the sweet, caramelized oak is fully integrated. Bravo to the winery for holding this back and letting us see what an older Sonoma Coast Chardonay does.",Fort Ross Vineyard Reserve,91,40,California,Sonoma Coast,Sonoma,Chardonnay,Fort Ross
US,"Keller enters the big leagues with this marvelously layered Pinot Noir. For starters, it's delicious. Dry and crisp, the flavors are of ripe cherries, raspberries, tangerines, pomegranates and cola, with smoky, spicy complexities from new French oak. The mouthfeel is smooth and velvety, leading to a long, fruity finish. Best now and through 2010.",La Cruz Vineyard,91,40,California,Sonoma Coast,Sonoma,Pinot Noir,Keller Estate
US,"Too green and acidic for pleasure, with mint dominating the rather modest cherries and red currants. Sleek and elegant in the mouth, but the absence of richness hurts the score.",Rodgers Creek,84,42,California,Sonoma Coast,Sonoma,Pinot Noir,Picket Fence
US,"After missing a beat in '04, the '05 reverts to the high quality of the '03. Made from Dijon clones, the wine shows a brilliant purity of cherry fruit, with rich, earthy complexities of mushrooms, forest floor, cola and balsam. Bone dry, it has an elegantly silky quality that cries out for the best foods. Best now and for the next four years.",Sangiacomo Vineyard,93,52,California,Sonoma Coast,Sonoma,Pinot Noir,MacPhail
US,"The coolness of the site and the vintage has yielded a young, tart wine that fans of big, fat Chards might find lean and austere. But it's a grand wine for Burgundy lovers. Acidity is high, and there's a stony minerality undergirding the citrus, wildflower and smoky oak flavors. This is one of those rare Chards that needs some time to come around. Best 2008–2011.",La Cruz Vineyard,93,39,California,Sonoma Coast,Sonoma,Chardonnay,Testarossa
US,"Shows tart cranberry crispness in addition to richer cherry and raspberry fruit, but it's a fairly aloof wine now, with competing parts. Even though this isn't a single-vineyard Pinot, it needs time in the cellar, to let everything mellow. Give it 4–5 years.",,90,46,California,Sonoma Coast,Sonoma,Pinot Noir,Williams Selyem
US,"The vineyard is in the Petaluma Gap, a wind tunnel you'll be hearing more about as the source of cool-climate wines. This lusty Syrah is enormously fruit-forward in cherries, blackberries, coffee, beef carpaccio and peppery spice flavors, an exuberant wine balanced with crisp acids. Drink now through 2009.",La Cruz Vineyard,89,36,California,Sonoma Coast,Sonoma,Syrah,Keller Estate
US,"This is a hugely flavored, extracted Pinot Noir, distinctly Californian in its ripeness and size. It's massive in cherries and raspberries, with hints of cocoa, anise, Indian spices and black pepper. With 60% new French oak, it's also pretty toasty. A bit ungainly now, but should gain in the cellar. Better after 2013.",Freestone Hills,90,40,California,Sonoma Coast,Sonoma,Pinot Noir,Sonoma Coast Vineyards
US,"There's a wildland, coastal mountain taste to this wine, which brims with bone-dry, exotic, woodsy tastes of wild forest cherries, fennel, balsam, cola, volcanic minerals, raw beef and Asian spices, not to mention the sweet veneer of sandalwood. It's utterly distinct from other Pinots in its almost feral complexity, a wine that changes with every sniff and sip. Should develop through 2014. This is a great price for a Pinot Noir of this integrity and interest. Only 152 cases were produced, but it's worth the search.",Hellenthal Vineyard,96,40,California,Sonoma Coast,Sonoma,Pinot Noir,Bjornstad
US,"A massively constructed Chardonnay that's opulent and concentrated and bursts in the mouth with pineapple, lemon drop candy, Asian pear and white peach flavors of enormous ripeness. The entire production of 108 cases was aged in new oak, so there's a lavish veneer of sweet, smoky buttered toast. Sur lie aging is evident in the creaminess and ever so slight sourdough tartness that adds a piquant touch. This impressive Chard is at its best now in its flashy, flamboyant youth.",Pastorale Vineyard,95,100,California,Sonoma Coast,Sonoma,Chardonnay,Freestone
US,"This big, young Pinot should have been held back before release, because it's really tannic and primary now, making its future hard to evaluate. However, it seems a likely cellar candidate. It's fresh in acids and clearly has a pedigree of terroir, showing mineral-infused raspberries, cherries, rhubarbs, wild strawberries, and pomegranates, accented with rich, smoky oak. The texture is pure silk, and the finish is firmly dry. Give it until 2012, at the very least.",Bill and Joan's Special Selection,94,75,California,Sonoma Coast,Sonoma,Pinot Noir,W.H. Smith
US,"The first thing you notice is the complexity of flavor, carrying waves of wild forest raspberries and cherries, framboise and other liqueury, extracted tastes, sprinkled with rose petal, Dr. Pepper cola and exotic spices, and rounded off with smoky sandalwood. Then the tannins and acids kick in, emphasizing extreme dryness. There are dozens of Pinot Noirs that are more drinkable now, but this is such an interesting interpretation that it deserves a place in your cellar. Try after 2013.",Pastorale Vineyard,94,100,California,Sonoma Coast,Sonoma,Pinot Noir,Freestone
US,"Lots of acidity in this very dry, somewhat austere young Pinot Noir. That sharp bite is relieved by fruity flavors of raspberries, cherries and cola, not to mention sweet oak. Give it a good decant, but it's always going to be tart.",Split Rock Vineyard,87,48,California,Sonoma Coast,Sonoma,Pinot Noir,Trout Street
US,"Shows the dryness and crispness you want in a fine coastal Pinot Noir, with good flavors of cherries, cola, pomegranate juice and sandalwood. Feels a bit ragged in the mouth, with some sharpness, and probably won't age, so drink now.",,87,32,California,Sonoma Coast,Sonoma,Pinot Noir,M. Autumn
US,"Showcases the terroir and potential of this extreme appellation, but if you're a fan of rich, opulently fruity Pinots, go elsewhere. This is a minimalist wine, dry and acidic, with a firm minerality undergirding cherry and cola flavors. Burgundy-oriented Pinotphiles will appreciate the complexity.",,91,28,California,Sonoma Coast,Sonoma,Pinot Noir,W.H. Smith
US,"Quite a good Chardonnay, made from Freestone's vineyards in the chilly southwestern part of the appellation, where coastal winds sweep in. Acidity and minerality give structure to the pineapple, honeysuckle, crème brûlée and buttered toast flavors. Drink this elegant wine now with upscale fare.",,93,75,California,Sonoma Coast,Sonoma,Chardonnay,Freestone
US,"Made from grapes grown close to the chilly Pacific, this is a wine with bright acidity and elegance. It's got some size, too, but unlike many big, rich Pinots from warmer areas this one toes the line of balance like a pro. The cherry cola, raspberry, tea and gentle spice flavors are satisfying and complex. Best next year and through 2008.",,91,60,California,Sonoma Coast,Sonoma,Pinot Noir,Sonoma Coast Vineyards
US,"Superripe and oaky in pineapple, white peach purée, pear tart, buttered toast and vanilla-infused crème brûlée, this Chardonnay is saved from mere richness by crisp coastal acidity and a fine spine of minerals. Exotic and delicious, it's at its best now.",Split Rock Vineyard,92,30,California,Sonoma Coast,Sonoma,Chardonnay,Bartz-Allen
US,"It's unusual to see a Pinot Gris from this appellation, much less a vineyard-designated one. This wine easily lives up to its address. It's sleek, slick and clean in high acidity, with a vibrant minerality that explodes with fig, grapefruit and white pepper flavors. Absolutely yummy.",Balletto Vineyards Unwooded,90,20,California,Sonoma Coast,Sonoma,Pinot Gris,Mayo
US,"Shows lots of the flavors and supple texture you expect from a coastal Pinot Noir. Dry and silky, it offers a range of cherry pie filling, cola, sassafras, vanilla, cinnamon-pepper and sandalwood flavors. Turns a bit harsh toward the finish, but a good value.",Barrel Reserve,86,18,California,Sonoma Coast,Sonoma,Pinot Noir,Toasted Head
US,"Although it's forward in cherry, raspberry, cola and spice flavors, it's a balanced, polished wine, with nice coastal acidity and a touch of tannins. Drink now.",Director's Cut,87,24,California,Sonoma Coast,Sonoma,Pinot Noir,Francis Ford Coppola
US,"Tastes like cherry-pie filling that got a little caramelized in the oven, giving it a Rhône-type note. Maybe charred oak contributes to the smoky heaviness. Either way, it's a distraction from the delicate, sensual silkiness we all want from Pinot Noir.",Pratt Vineyard,87,56,California,Sonoma Coast,Sonoma,Pinot Noir,MacPhail
US,"Deliciously soft and flavorful now, with all sorts of ripe primary fruit and new oak influences that are almost candied in their richness. Raspberries, cherries, orange zest, licorice, bacon, cinnamon, vanilla and sweet smoky sandalwood flood the mouth, firmed up with fine tannins. Best now–2012.",Sangiacomo Vineyards,90,48,California,Sonoma Coast,Sonoma,Pinot Noir,Tandem
US,"Not particularly pleasurable at this point. The numbing tannins and high acids completely obscure everything that's going on below, which leaves collectors the option of cellaring it. I do not know where this wine is going, but my money's on ageability, because it's so rich in fruit. Try again in 2010.",Stage Gulch Vineyard,88,35,California,Sonoma Coast,Sonoma,Syrah,Lost Canyon
US,"There's a bubble-gummy, almost Beaujolais quality to this Pinot, which spent 15 months in 3/4 new French oak. It's rude now, with oaky, grapey flavors of black raspberry marmalade and Dr. Pepper cola. While it's dry and crisp and interesting, it's awkward. Is it an ager? Here's where crystal balls are required. Try between 2011–2013.",Quarter Moon Vineyard,90,100,California,Sonoma Coast,Sonoma,Pinot Noir,Freestone
US,"Tastes a bit tired, with apricot and pineapple flavors that are losing their fruity flesh, showing herbal bones. Dry and crisp, it's unlikely to improve with further age.",Les Pierres,84,41,California,Sonoma Coast,Sonoma,Chardonnay,Sonoma-Cutrer
US,"What this wine needs is more acidic crispness. The flavors are totally delicious, the texture is elegant, the finish is totally dry, but the superripe cherries, raspberries, cocoa and cola just sort of melt into the palate, then fade away.",Irene's Vineyard,86,55,California,Sonoma Coast,Sonoma,Pinot Noir,Manzanita Creek
US,"Dry and crisp, but a little heavy in fruity extract. Shows direct flavors of apricots and orange meringue pie filling.",Marsanne,84,16,California,Sonoma Coast,Sonoma,Roussanne,Cline
US,"Very ripe, in the manner of this spectacular vintage, showing a blast of cherry pie filling, black raspberry tart, cola and smoky oak flavors. The acidity is firm and clean. Feels juvenile, with a jamminess that a few years in the cellar should resolve.",Akiko's Cuvée,89,54,California,Sonoma Coast,Sonoma,Pinot Noir,Freeman
US,"Here's a tight, acidic young Chard from this cool-climate appellation. It's showing lots of mineral flavors now, against a background of Meyer lemon and apricot, and the finish is totally dry.",Pacheco Vineyard,86,18,California,Sonoma Coast,Sonoma,Chardonnay,Kinter Collins
US,"Some Pinots can handle high alcohol. This one feels hot and sweet, not in sugar but in alcohol and glycerine. It merits this score because the tart-like cherry, cocoapuff and cinnamon flavors taste good, but it really needs greater balance.",Gap's Crown,85,38,California,Sonoma Coast,Sonoma,Pinot Noir,Harrington
US,"This is a pretty nice Pinot that straddles the line between complex and simple. It's very dry and tart with acids, with an earthy, mushroomy profile that carries notes of cherries, blackberries and oak. A good price for a wine of this quality from this appellation.",,87,15,California,Sonoma Coast,Sonoma,Pinot Noir,Taft Street
US,"A terrific wine at a giveaway price, this coastal bottling shows a rich, complex texture and is very dry. The flavors unfold one by one on the palate: cherries, cocoa, cola, plums, blackberries and spices are highlighted by a burst of crisp acids.",Reserve,89,13,California,Sonoma Coast,Sonoma,Pinot Noir,Gallo of Sonoma
US,"Smells fresh and invigorating, but in the mouth it has raisiny flavors. This is a young Pinot, rich in acids and tannins, but that overripe quality limits ageability and makes the wine a bit one-dimensional. Drink now.",Taylor Lane Vineyard,85,50,California,Sonoma Coast,Sonoma,Pinot Noir,Belle Glos
US,"Decent Pinot-esque wine, with good coastal acidity and a silky delicacy to the mouthfeel, but needs richer flavors. Shows suggestions of cherries, pomegranates and cola that are disappointingly thin.",Reserve,84,24,California,Sonoma Coast,Sonoma,Pinot Noir,Clos du Bois
US,"The vineyard is in the extreme, “true” Sonoma Coast, and it requires a warmer year to fully ripen. This is showing a minty, herbal edge to the cherries and blackberries, and high acidity. It's impossible to make a wine that isn't charming and elegant from this vineyard, but this bottling for all its appeal is not a great success or ageable. Drink now.",McDougall Vineyard,88,55,California,Sonoma Coast,Sonoma,Pinot Noir,Dutton-Goldfield
US,"Here's a nice, tasty Pinot that offers plenty of attractive flavor without real complexity. It's light and silky, with spicy cherry, pomegranate, cola, tangerine zest and smoky vanilla flavors. Drink now.",,88,33,California,Sonoma Coast,Sonoma,Pinot Noir,Merry Edwards
US,"This is a best-barrels blend whose proceeds go charity. The '05 is a blend of Silver Pines, Van der Kamp, Chris Lee and others, and it's gorgeous. Rewards for its high acid, silky feel, so light and airy, and for the intensity of cola, cherry, pomegranate, smoky vanilla cream and Asian spice flavors that last on the finish. Should pick up additional nuance for the next four years.",Auction Block,95,54,California,Sonoma Coast,Sonoma,Pinot Noir,Tandem
US,"Showing the depth and nuance that mark great Chardonnay, this benefitted from its chilly location in the Petaluma Gap in this hot vintage. The coolness allowed the grapes to achieve maximally ripe tropical fruit, nectarine and peach flavors, while preserving vital acidity. Extra dry and elegant, it's a Chard that can take up to six years of cellaring without missing a beat.",Sangiacomo Vineyard,93,38,California,Sonoma Coast,Sonoma,Chardonnay,Tandem
US,"I love this Pinot for its dry silkiness, fruit, and the way it's so complex and ever-changing in the glass. Cherries, raspberries, cola, plum skin, mocha and dusty Asian spice are the elementary flavors, amplified by rich oak, but it's not a fruit bomb. It's elegant and complex, exemplifying cool-climate California in a great vintage.",Grand Detour,93,30,California,Sonoma Coast,Sonoma,Pinot Noir,Landmark
US,"The vineyard isn't very far from the Goodin Vineyard, which MacPhail also bottles, but the two wines are very different. This is far riper and more alcoholic, with dense flavors of cherry marmalade and melted chocolate, and a cassis-like liqueur on the finish. It's a glyceriney wine that tastes sweeter than it technically is. Fairly tannic, the wine is best now through 2008.",Pratt Vineyard,92,56,California,Sonoma Coast,Sonoma,Pinot Noir,MacPhail
US,"The vineyard is in Sebastopol, in the south of the Russian River Valley. Acidity in this wine is very high, almost prickly, while the fruit tends toward cola, rhubarb, just-ripe cherries, rosehip tea and beef bouillion. It seems like the grapes were picked fairly early to yield a more structured Pinot. Doesn't seem like an ager, but could surprise. The finish is succulent.",Goodin Vineyard,92,54,California,Sonoma Coast,Sonoma,Pinot Noir,MacPhail
US,"Similar to the winery's '05 Russian River bottling in the ripeness of the fruit and tannins, but somehow fresher, although it's still a big, full-bodied Pinot Noir. Maybe it's the acidity that makes the framboise and cherry flavors come alive. Deeper notes of Portobello mushrooms and balsamic suggest moderate aging possibilities. Drink now through 2009.",,91,39,California,Sonoma Coast,Sonoma,Pinot Noir,Williams Selyem
US,"Here's a dark, big, rich, dry, oaky Pinot Noir. It's huge in black cherry, cocoa, cola, vanilla and spice flavors that dramatically swamp the palate. It's a complex, elegant, silky wine now, delicious on its own, and likely to intensify for four or five years. From Caymus.",Taylor Lane Vineyard,91,50,California,Sonoma Coast,Sonoma,Pinot Noir,Belle Glos
US,"The cool climate has accentuated the minerality and tangy acidity of this wine, which is its basic structure. Ripeness contributes tantalizing tastes of lime and mango. To this, the winemaker has seasoned brilliantly with oak, which is smoky, caramelly, vanilla-infused and creamy. What a wonderful wine. It makes you wonder how they sell it at this price.",Pacheco Vineyard,91,18,California,Sonoma Coast,Sonoma,Chardonnay,Kinter Collins
US,"At five-plus years of age, this Chard's fruit takes a backseat to stone, mineral and herb flavors, in addition to its original oak. It's bone dry, with crisp acids. Complex and interesting, it finishes with a dusty earthiness. Drink now.",,90,35,California,Sonoma Coast,Sonoma,Chardonnay,Lookout Ridge
US,"Made from Dijon clones, this Pinot, from two vineyards in Sebastopol, shows classic coastal character in its firm dryness, crisp acidity, elegant mouthfeel and fruity flavors that, while ripe, finish with a rich touch of earthy mushrooms and herbs. It's a first-rate Pinot, at its youthful best now.",,90,40,California,Sonoma Coast,Sonoma,Pinot Noir,MacPhail
US,"This is an astonishing value, especially from such a prestigious appellation. Has a silky texture and lush but dry flavors of cherries, raspberries, herbs, mushrooms, coffee and clove that unfold across the palate. Versatile at the table; try with pork tenderloin with plum sauce. With more than 30,000 cases produced, this should be easy to find.",Reserve,90,8,California,Sonoma Coast,Sonoma,Pinot Noir,Gallo of Sonoma
US,"Plump and smooth, with piquant briary, herbal accents to the strawberry and raspberry flavors. Picks up coffee and chocolate on the finish, along with just a hint of bitterness. A promising effort.",Reserve,88,22,California,Sonoma Coast,Sonoma,Pinot Noir,Clos du Bois
US,"Fans of sheer volume will exult, but this wine, good as it is, is a bit overblown. It overwhelms with oak as well as berry flavor so ripe, it approaches chocolate-coated raisins. It is an interesting, well-made Pinot, yet would benefit from greater elegance and a lighter, defter touch.",Keefer Ranch,88,45,California,Sonoma Coast,Sonoma,Pinot Noir,Lookout Ridge
US,"This big, powerful young wine tastes more alcoholic than the 14% that the label claims it is. It's superripe in cherry, blackberry and cassis flavors, and Grenache-like in the mouth, which means it's a little heavy for a Pinot. If you like this style, you'll love this wine, which came from a vineyard in the county seat, Santa Rosa.",Sangiacomo Vineyard,87,58,California,Sonoma Coast,Sonoma,Pinot Noir,MacPhail
US,"Rather thick and extracted, almost syrupy in blackberry, spiced plum and coffee flavors. There are some dusty tannins, and the wine turns a little cloying on the finish.",Hirsch Vineyard,86,35,California,Sonoma Coast,Sonoma,Pinot Noir,Beauregard
US,"An intriguing nose of pine needles, slight barnyard, and a hint of dill is layered over ripe black cherries. A dense, yet soft and seductive wine that should reward cellaring with even more complexities.",Hirsch Vineyard,88,46,California,Sonoma Coast,Sonoma,Pinot Noir,Siduri
US,"An intensely fragrant floral, ginger, peach, lemon-lime and orange-spice bouquet ushers in this smooth, well-structured wine. The palate shows intricately meshed orange, butterscotch and toasted nut flavors, offset by angular, racy mineral accents. Finishes long and crisp, with refined pineapple, citrus and stony flavors. Enjoyable now but still tight, this should offer even more in two years.",Laura's,93,54,California,Sonoma Coast,Sonoma,Chardonnay,Hartford
US,"One of the nicest California Pinot Grigios we've tasted. Pleasing, lively green apple, citrus, almond and herb notes play from aromatic start to bright, lingering finish. The flavors tend more to the Italian renditions of this grape, yet the fruit expression is all Sonoma. Editors' Choice.",,88,16,California,Sonoma Coast,Sonoma,Pinot Gris,Rancho Zabaco
US,"Part of the Jess Jackson empire of wineries, Hartford has a stellar record over the years across everything it produces, and this Chardonnay doesn't disappoint. It's bone dry and high in acidity, with a stony minerality that frames controlled peach, pear and mango fruit. The wine has that hard-to-define quality of elegant class.",,92,25,California,Sonoma Coast,Sonoma,Chardonnay,Hartford
US,"Here's a huge, flamboyant Pinot, dramatically young and vibrant in massive black cherry, mocha and cinnamon spice flavors that are wrapped in tannins seemingly made of pure velvet. It's eccentric, and quintessentially Californian. Beware the high alcohol.",Durell Vineyard,91,48,California,Sonoma Coast,Sonoma,Pinot Noir,Loring Wine Company
US,"Hartford is a high-aiming, small winery that's part of the Jess Jackson empire. The single-vineyard Pinots are outstanding, this regional bottling somewhat less so. Still, it catches the cool Sonoma Coast qualities of acidity and elegance. You'll find cherry and green tea flavors, and the wine should develop over the next five years.",,90,30,California,Sonoma Coast,Sonoma,Pinot Noir,Hartford
US,"This is a delightfully crisp, elegant and lip-smacking wine, that's subtle and easy to love. Lemon peel, apple skin and pear play together well, never becoming distracting, but instead integrating well with one another and the light hint of oak. Food friendly, it's also a great deal.",,90,16,California,Sonoma County,Sonoma,Chardonnay,Benziger
US,"Taking time to come around aromatically, it opens up with plum and bright red cherry fruit that follow on the palate, a touch of savory tobacco suggested around the tannins. On the finish expect a balance of spice and sweet as black pepper and caramel compete for affection.",,88,25,California,Sonoma County,Sonoma,Merlot,Decoy
US,"An unidentified mix of Cabernet Sauvignon and Merlot sourced from throughout the county, this is a smoky, leathery expression of sanguine black and red fruit that's approachable and easygoing. The finish has a bittersweet note of chicory.",Mountain Cuvée,87,20,California,Sonoma County,Sonoma,Bordeaux-style Red Blend,Gundlach Bundschu
US,"From vineyards in both Alexander Valley and Bennett Valley, the grapes were fermented in French oak for eight months, a minority of it new. This is a medium-bodied, integrated wine rich in caramel apple and fresh-squeezed tangerine. Brisk and in balance, it finishes with a note of toasted almond.",,90,26,California,Sonoma County,Sonoma,Chardonnay,Matanzas Creek
US,"A large production offering, this white is simple and direct in its expression of the variety, remaining steely and low in oak on the palate, with a depth of green apple and melon fruit.",,85,20,California,Sonoma County,Sonoma,Chardonnay,Decoy
US,"A majority of Grenache and tiny bit of Mourvèdre from Kick Ranch and McGah Vineyard were racked to concrete egg for fermentation, with the intent of preserving freshness. Successful in that quest, this orange-pink wine is dry, tangy and well-integrated in terms of acidity, subtle in cranberry, dried cherry and orange, with a light, refreshing finish.",,90,30,California,Sonoma County,Sonoma,Rosé,Kale
US,"A field blend of 85% Zinfandel, 11% Alicante Bouschet and 4% Petite Sirah, this juicy, spicy wine is robust and full bodied. Blackberry syrup and black cherry combine around cinnamon and black pepper, finishing in a wave of power.",Bastoni Vineyard Karma,90,33,California,Sonoma County,Sonoma,Zinfandel,Carol Shelton
US,"Dark in color and deeply flavored, as the name suggests, this blend has evocative blackberry, currant, grilled meat, black pepper and oak flavors. It's also tannic, suggesting cellaring until 2019.",Dark & Brooding,90,54,California,Sonoma County,Sonoma,Red Blend,Palmeri
US,"A tremendous value, this white is light and floral, soft in honeyed stone fruit and pineapple. A nice minerality buoys the proceedings, a medium-body taking on new strength midway through before letting the wine finish crisp and clean.",,88,15,California,Sonoma County,Sonoma,Chardonnay,St. Francis
US,"Cherry and cassis notes provide a touch of brighness on the nose and palate of this blend of 40% Cabernet Sauvignon, 28% Cabernet Franc, 26% Petit Verdot and 6% Malbec, but its plum-raisin backdrop and dullness on the finish suggest it might be going downhill.",The Classic Four,84,27,California,Sonoma County,Sonoma,Bordeaux-style Red Blend,Spann Vineyards
US,"This Merlot is dry, full-bodied and delicious in fruit and oak. Black cherries, currants, mocha, plums, vanilla and fragrant sandalwood all come together to provide a complex drink that's firm in tannins and fancy in the finish. Drink now.",Grand Reserve,90,28,California,Sonoma County,Sonoma,Merlot,Kendall-Jackson
US,"Made in a relatively restrained style, this is a dark, juicy and smoky wine from Dry Creek and Alexander Valley area vineyard sites. Lengthy and smooth, it takes a decidedly medium-bodied route, with traces of leather pouch on the nose and a soft layering of milk chocolate on the finish.",,90,25,California,Sonoma County,Sonoma,Zinfandel,Decoy
US,"Something about this blush makes you think of warm spring and summer nights, sitting outside with friends. It's dry, crisp and clean, with strawberry, orange rind, vanilla and white pepper flavors.",Pinot Noir,90,14,California,Sonoma County,Sonoma,Rosé,Pinot Patch
US,This powerful wine opens with deep flavors and aromas of mint and dark chocolate. Its pleasure diminishes somewhat with an evolving taste of smoke and oak mid-sip that lasts subtly through the finish.,Mayacamas Range Seven Barrels,87,35,California,Sonoma County,Sonoma,Cabernet Sauvignon,Spann Vineyards
